T,K,x,iv,w,wt,S,w_svi,iv_svi
0.0575342465753424,3300.0,-0.155953080956692,0.3168023100470312,0.00577435007307901,0.16872787160932687,3853.39,0.006945852617229488,0.34745580090880523
0.0575342465753424,3400.0,-0.12610011780701078,0.1691348895514468,0.0016458598031100864,0.18647702312641692,3853.39,0.005434980261100101,0.3073518067452949
0.0575342465753424,3450.0,-0.11150131838585811,0.2200257566182163,0.0027853096029692836,0.17726972010954803,3853.39,0.004742244448472753,0.2870970653589841
0.0575342465753424,3500.0,-0.09711258093375853,0.2202538305375745,0.002791086978619083,0.17726972010954803,3853.39,0.004105357291654752,0.26712360358651754
0.0575342465753424,3525.0,-0.0899951131648945,0.2183626039933049,0.00274336099528075,0.21885150630808797,3853.39,0.0038124111897137112,0.25741666097015575
0.0575342465753424,3550.0,-0.08292794594180213,0.2180244644446954,0.002734871257600877,0.20718155746916142,3853.39,0.0035393070248933792,0.24802525448276863
0.0575342465753424,3575.0,-0.07591037328315552,0.2060391262020837,0.002442450827530084,0.18647702312641692,3853.39,0.0032883135211602484,0.23906907103372488
0.0575342465753424,3600.0,-0.06894170396706226,0.2109587661131206,0.0025604811534229465,0.26045137940796936,3853.39,0.003061634705250941,0.23068187406000898
0.0575342465753424,3610.0,-0.06616777708433692,0.2152366355806296,0.002665378069088884,0.2315359609594124,3853.39,0.0029782178876326757,0.22751761093384437
0.0575342465753424,3620.0,-0.06340152359144682,0.2143621676179828,0.002643764156228718,0.2769839376711745,3853.39,0.0028991090929051883,0.22447556011951766
0.0575342465753424,3625.0,-0.06202126112248842,0.2288134358516634,0.0030122393341126237,0.26045137940796936,3853.39,0.002861198258798794,0.22300302842931474
0.0575342465753424,3630.0,-0.060642901152367125,0.2283594566392577,0.003000298274433195,0.2604513794079691,3853.39,0.002824395910450505,0.22156419120538617
0.0575342465753424,3640.0,-0.05789186778047727,0.2128610325376354,0.002606866308582884,0.19642074250365538,3853.39,0.0027541478021510155,0.21879148017985414
0.0575342465753424,3650.0,-0.05514838183472633,0.2108677872006527,0.0025582731431695715,0.26045137940796825,3853.39,0.0026884141136862415,0.21616474664075294
0.0575342465753424,3660.0,-0.052412402015851615,0.2130938570454733,0.002612572137317391,0.20718155746916014,3853.39,0.0026272225085066095,0.21369049888687072
0.0575342465753424,3670.0,-0.04968388736264762,0.2126812770686098,0.0026024653093869284,0.2769839376711693,3853.39,0.0025705779169740983,0.21137429447890443
0.0575342465753424,3675.0,-0.04832241676432654,0.2132639604661574,0.0026167448041313005,0.20718155746916092,3853.39,0.0025439559478249766,0.2102769059796785
