QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,S,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,K,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,T,C_IV_MID,P_IV_MID,C_MID,P_MID,C_SPRD,P_SPRD,Y,C_SPRD_REL,P_SPRD_REL,moneyness,mon_bucket,T_bucket,C_IV_CALC,P_IV_CALC,C_IV_ERROR,P_IV_ERROR
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.88504,0.00023,6.63255,-0.50877,21.18282,0.26488, ,0.0, 10 x 10,971.6,979.5,3025.0,73.0,74.4, 166 x 143,0.0,-0.12651,0.00018,7.4325,-0.28395,-4.50558,0.29143, ,828.4,0.215,0.8684931506849315,0.26488,0.29143,975.55,73.7,7.899999999999977,1.4000000000000057,-0.2420421888675393,0.0080979960022551,0.0189959294436907,1.2738479338842974,OTM Call,1Y,0.35021567242532076,0.26640246198164524,0.08533567242532075,-0.025027538018354778
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.88127,0.00023,6.7924,-0.51308,21.25828,0.26101, ,0.0, 40 x 10,949.0,956.9,3050.0,76.5,77.7, 111 x 137,85.61,-0.13135,0.00024,7.64974,-0.29006,-4.68589,0.28998, 5.000000,803.4,0.208,0.8684931506849315,0.26101,0.28998,952.95,77.1,7.899999999999977,1.2000000000000028,-0.2338116897310239,0.0082900466970984,0.0155642023346303,1.2634065573770492,OTM Call,1Y,0.34532314841712974,0.26435994172895844,0.08431314841712972,-0.02562005827104158
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.8771,0.00019,6.98921,-0.51946,21.29634,0.25905, ,0.0, 30 x 80,927.0,935.3,3075.0,79.7,81.1, 122 x 166,80.5,-0.1367,0.0002,7.86147,-0.29456,-4.86348,0.28753, 3.000000,778.4,0.202,0.8684931506849315,0.25905,0.28753,931.15,80.4,8.299999999999955,1.3999999999999917,-0.225648379091863,0.008913708854642,0.0174129353233829,1.2531349593495935,OTM Call,1Y,0.3412083231600942,0.262040401279506,0.0821583231600942,-0.025489598720494
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.87035,0.00019,7.27145,-0.5302,21.24487,0.25877, ,0.0, 50 x 30,907.4,915.4,3100.0,83.2,84.1, 110 x 62,99.24,-0.142,0.00019,8.0709,-0.29916,-5.04136,0.28554, 1.000000,753.4,0.196,0.8684931506849315,0.25877,0.28554,911.4,83.65,8.0,0.8999999999999915,-0.2175511688592435,0.0087777046302391,0.0107591153616257,1.2430290322580644,OTM Call,1Y,0.33908069254155193,0.25951989643739976,0.08031069254155193,-0.02602010356260026
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.86364,0.00021,7.5379,-0.54116,21.202,0.25855, ,0.0, 10 x 10,887.7,895.1,3125.0,87.0,88.2, 65 x 96,0.0,-0.14888,0.00024,8.29577,-0.30448,-5.23919,0.28324, ,728.4,0.189,0.8684931506849315,0.25855,0.28324,891.4000000000001,87.6,7.399999999999977,1.2000000000000028,-0.2095189971619793,0.0083015481265424,0.0136986301369863,1.2330848,OTM Call,1Y,0.33657544497527686,0.2576669819239076,0.07802544497527686,-0.025573018076092413
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.8579,0.00025,7.78797,-0.54982,21.169,0.25707, ,0.0, 50 x 40,867.3,875.0,3150.0,90.4,91.5, 125 x 61,107.78,-0.15407,0.00024,8.50438,-0.30814,-5.42165,0.28163, 1.000000,703.4,0.183,0.8684931506849315,0.25707,0.28163,871.15,90.95,7.700000000000045,1.0999999999999943,-0.2015508275128025,0.0088388911209321,0.0120945574491478,1.2232984126984126,OTM Call,1Y,0.3337099424942621,0.25497746300837815,0.07663994249426209,-0.026652536991621845
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.8514,0.00028,8.03706,-0.55806,21.12985,0.25621, ,0.0, 10 x 90,847.0,855.0,3175.0,94.4,95.6, 125 x 100,92.4,-0.16059,0.00023,8.72957,-0.31356,-5.62518,0.27957, 3.000000,678.4,0.176,0.8684931506849315,0.25621,0.27957,851.0,95.0,8.0,1.1999999999999886,-0.1936456480056891,0.0094007050528789,0.0126315789473683,1.2136661417322834,OTM Call,1Y,0.33083151037866765,0.2529207427354246,0.07462151037866765,-0.0266492572645754
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.84504,0.00022,8.24995,-0.56409,21.1256,0.2534, ,0.0, 10 x 20,826.3,833.5,3200.0,98.8,100.0, 85 x 115,108.87,-0.16698,0.00022,8.96012,-0.31914,-5.84028,0.27807, 1.000000,653.4,0.17,0.8684931506849315,0.2534,0.27807,829.9,99.4,7.2000000000000455,1.2000000000000028,-0.1858024705446633,0.0086757440655501,0.0120724346076459,1.204184375,OTM Call,1Y,0.32695865365603843,0.2510740710729888,0.07355865365603842,-0.026995928927011192
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.8374,0.00029,8.55058,-0.57648,21.01286,0.25448, ,0.0, 30 x 60,807.7,815.5,3225.0,102.7,104.4, 144 x 109,100.3,-0.17372,0.00027,9.18129,-0.32273,-6.04733,0.27597, 1.000000,628.4,0.163,0.8684931506849315,0.25448,0.27597,811.6,103.55,7.799999999999955,1.7000000000000028,-0.1780203301026084,0.0096106456382453,0.0164171897633993,1.1948496124031007,OTM Call,1Y,0.32557770541020126,0.24879807614113428,0.07109770541020127,-0.027171923858865715
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.82997,0.00023,8.82231,-0.58554,20.9216,0.25417, ,0.0, 50 x 50,789.2,796.2,3250.0,107.1,108.4, 123 x 99,119.63,-0.18035,0.00027,9.4008,-0.32708,-6.25651,0.27404, 2.000000,603.4,0.157,0.8684931506849315,0.25417,0.27404,792.7,107.75,7.0,1.3000000000000114,-0.170298284008698,0.0088305790336823,0.0120649651972158,1.1856584615384615,OTM Call,1Y,0.3234963302540617,0.24642048762788418,0.06932633025406171,-0.027619512372115823
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.82319,0.00029,9.05024,-0.59259,20.87788,0.25173, ,0.0, 20 x 60,768.9,776.0,3275.0,111.7,113.4, 123 x 109,0.0,-0.18715,0.00031,9.62955,-0.33168,-6.48132,0.27284, 1.000000,578.4,0.15,0.8684931506849315,0.25173,0.27284,772.45,112.55,7.100000000000023,1.7000000000000028,-0.1626354112631289,0.0091915334325846,0.0151043980453132,1.1766076335877862,OTM Call,1Y,0.32007999845372337,0.24448424059272492,0.06834999845372336,-0.02835575940727511
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.81612,0.00029,9.28217,-0.59834,20.82164,0.24955, ,0.0, 10 x 70,748.6,756.3,3300.0,116.3,117.8, 122 x 98,128.08,-0.19457,0.00026,9.84819,-0.33587,-6.69917,0.27013, 1.000000,553.4,0.144,0.8684931506849315,0.24955,0.27013,752.45,117.05,7.699999999999932,1.5,-0.1550308118779097,0.0102332380889094,0.0128150363092695,1.1676939393939394,OTM Call,1Y,0.31678568459229445,0.24208905878755632,0.06723568459229445,-0.02804094121244366
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.80761,0.00025,9.55529,-0.6078,20.69948,0.25017, ,0.0, 20 x 60,730.7,737.9,3325.0,121.3,123.0, 122 x 108,133.25,-0.20262,0.00028,10.07533,-0.33988,-6.93084,0.26868, 3.000000,528.4,0.137,0.8684931506849315,0.25017,0.26868,734.3,122.15,7.199999999999932,1.7000000000000028,-0.1474836062425267,0.0098052567070678,0.0139173147769136,1.1589142857142858,OTM Call,1Y,0.31498445849770795,0.2401060844825634,0.06481445849770795,-0.02857391551743657
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.80094,0.00027,9.77504,-0.61219,20.64363,0.24709, ,0.0, 80 x 60,710.7,717.5,3350.0,126.5,127.9, 92 x 98,138.73,-0.21034,0.00031,10.2969,-0.34321,-7.16225,0.26759, 2.000000,503.4,0.131,0.8684931506849315,0.24709,0.26759,714.1,127.2,6.7999999999999545,1.4000000000000057,-0.1399929345133691,0.0095224758437193,0.0110062893081761,1.150265671641791,OTM Call,1Y,0.3112949357704882,0.23790567112856806,0.06420493577048822,-0.029684328871431936
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.79102,0.00032,10.08272,-0.62574,20.44211,0.24954, ,0.0, 60 x 50,694.5,702.3,3375.0,131.6,133.1, 76 x 92,119.0,-0.21821,0.00035,10.51596,-0.34644,-7.39429,0.26557, 100.000000,478.4,0.124,0.8684931506849315,0.24954,0.26557,698.4,132.35,7.799999999999955,1.5,-0.1325579560258511,0.011168384879725,0.011333585190782,1.1417451851851852,Near ATM Call,1Y,0.3112799552635682,0.23563130769745572,0.06173995526356821,-0.029938692302544256
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.78408,0.00035,10.26901,-0.62682,20.41683,0.24549, ,0.0, 50 x 60,673.8,680.0,3400.0,137.1,138.5, 61 x 92,149.03,-0.22589,0.00029,10.73432,-0.35019,-7.63364,0.26386, 400.000000,453.4,0.118,0.8684931506849315,0.24549,0.26386,676.9,137.8,6.2000000000000455,1.4000000000000057,-0.1251778487282284,0.0091594031614714,0.0101596516690856,1.13335,Near ATM Call,1Y,0.3062782145059937,0.23345854365313973,0.06078821450599367,-0.030401456346860256
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.77552,0.00028,10.53146,-0.63509,20.25629,0.2445, 2.000000,738.7, 24 x 24,657.8,661.7,3425.0,142.3,144.1, 116 x 92,150.71,-0.23437,0.00037,10.94764,-0.35237,-7.8705,0.26177, 16.000000,428.4,0.111,0.8684931506849315,0.2445,0.26177,659.75,143.2,3.900000000000091,1.799999999999983,-0.1178518086361556,0.0059113300492612,0.0125698324022345,1.1250773722627736,Near ATM Call,1Y,0.30475872032089935,0.231073253636169,0.06025872032089935,-0.03069674636383099
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.76651,0.00037,10.7652,-0.64071,20.13014,0.2437, ,0.0, 24 x 65,639.6,643.2,3450.0,148.4,149.9, 75 x 92,162.5,-0.24365,0.0003,11.16301,-0.35496,-8.11853,0.25965, 500.000000,403.4,0.105,0.8684931506849315,0.2437,0.25965,641.4000000000001,149.15,3.6000000000000227,1.5,-0.1105790493070757,0.0056127221702526,0.0100569896077774,1.1169246376811597,Near ATM Call,1Y,0.30211684693771645,0.22899118128135038,0.058416846937716455,-0.030658818718649616
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.75779,0.00033,10.9978,-0.64558,19.99077,0.24245, ,0.0, 14 x 45,621.6,625.2,3475.0,154.1,156.2, 115 x 126,171.39,-0.25167,0.00036,11.37246,-0.3574,-8.36568,0.25864, 1.000000,378.4,0.098,0.8684931506849315,0.24245,0.25864,623.4000000000001,155.14999999999998,3.6000000000000227,2.0999999999999943,-0.1033588013335887,0.0057747834456208,0.013535288430551,1.1088892086330937,Near ATM Call,1Y,0.2996241061166571,0.22677350322112527,0.057174106116657075,-0.03186649677887471
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.74889,0.00033,11.22984,-0.65154,19.83557,0.24162, 2.000000,611.5, 24 x 89,603.9,607.8,3500.0,160.4,161.9, 60 x 91,162.6,-0.26157,0.00032,11.57725,-0.35941,-8.61072,0.25642, 9.000000,353.4,0.092,0.8684931506849315,0.24162,0.25642,605.8499999999999,161.15,3.8999999999999777,1.5,-0.0961903118549762,0.0064372369398365,0.0093080980452994,1.1009685714285713,Near ATM Call,1Y,0.29735055838289615,0.22438097251347847,0.055730558382896145,-0.032039027486521515
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.73974,0.00039,11.45361,-0.65635,19.67741,0.24005, 2.000000,720.19, 24 x 89,586.3,590.3,3525.0,166.8,168.4, 59 x 86,191.51,-0.27067,0.0004,11.77934,-0.36172,-8.86244,0.25451, 4.000000,328.4,0.085,0.8684931506849315,0.24005,0.25451,588.3,167.60000000000002,4.0,1.5999999999999943,-0.0890728440861121,0.0067992520822709,0.0095465393794749,1.0931602836879433,Near ATM Call,1Y,0.2949362302219884,0.22217890458585188,0.05488623022198838,-0.03233109541414814
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.73013,0.00037,11.66931,-0.66074,19.51886,0.23899, ,0.0, 14 x 85,568.8,572.5,3550.0,173.3,175.0, 59 x 86,197.12,-0.28019,0.00041,11.97544,-0.36279,-9.11384,0.25224, 2.000000,303.4,0.079,0.8684931506849315,0.23899,0.25224,570.65,174.15,3.7000000000000455,1.6999999999999886,-0.0820056768630197,0.0064838342241304,0.0097616996841802,1.085461971830986,Near ATM Call,1Y,0.29230605432799917,0.21987500279206534,0.05331605432799916,-0.032364997207934676
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.72036,0.00041,11.8816,-0.66396,19.34817,0.23719, ,0.0, 24 x 85,551.6,555.1,3575.0,179.7,181.6, 109 x 86,203.69,-0.28968,0.00043,12.16515,-0.36306,-9.36145,0.25049, 1.000000,278.4,0.072,0.8684931506849315,0.23719,0.25049,553.35,180.65,3.5,1.9000000000000057,-0.0749881042043732,0.006325110689437,0.0105175754220869,1.0778713286713286,Near ATM Call,1Y,0.2898057243799688,0.21735114970182587,0.05261572437996881,-0.03313885029817412
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.71056,0.00041,12.08947,-0.66769,19.16429,0.23584, 2.000000,640.28, 24 x 85,534.6,538.3,3600.0,187.2,188.6, 69 x 45,204.0,-0.29985,0.00045,12.35196,-0.36448,-9.62005,0.24906, 750.000000,253.4,0.066,0.8684931506849315,0.23584,0.24906,536.45,187.9,3.699999999999932,1.4000000000000057,-0.0680194348882798,0.0068971945195263,0.0074507716870676,1.070386111111111,Near ATM Call,1Y,0.28746568636952813,0.21522589459529956,0.051625686369528134,-0.03383410540470044
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.7004,0.00043,12.29366,-0.67134,18.96313,0.23512, 1.000000,479.3, 75 x 85,518.4,522.2,3625.0,192.8,195.0, 99 x 75,196.9,-0.3106,0.00045,12.52308,-0.36291,-9.85159,0.24634, 26.000000,228.4,0.059,0.8684931506849315,0.23512,0.24634,520.3,193.9,3.800000000000068,2.1999999999999886,-0.0610989920437061,0.0073034787622526,0.0113460546673542,1.0630041379310344,Near ATM Call,1Y,0.28553913563726424,0.21195966140570036,0.050419135637264245,-0.03438033859429965
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.68957,0.0004,12.48621,-0.67356,18.76659,0.23348, 10.000000,669.1, 75 x 85,501.7,505.6,3650.0,201.0,203.1, 126 x 85,201.08,-0.32111,0.00043,12.69883,-0.36394,-10.1159,0.24529, 100.000000,203.4,0.053,0.8684931506849315,0.23348,0.24529,503.65,202.05,3.900000000000034,2.0999999999999943,-0.0542261127559441,0.0077434726496575,0.0103934669636228,1.0557232876712328,Near ATM Call,1Y,0.28308848019276733,0.21013623364173079,0.04960848019276734,-0.03515376635826922
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.67988,0.0004,12.6669,-0.67477,18.57453,0.23163, 1.000000,469.1, 14 x 85,484.7,488.4,3675.0,208.8,210.8, 108 x 85,234.42,-0.33214,0.00041,12.86207,-0.3632,-10.36889,0.24349, 1.000000,178.4,0.046,0.8684931506849315,0.23163,0.24349,486.5499999999999,209.8,3.6999999999999886,2.0,-0.0474001476855441,0.0076045627376425,0.0095328884652049,1.0485414965986397,ATM,1Y,0.28016086335256213,0.2078090358562398,0.048530863352562126,-0.03568096414376021
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.66888,0.0004,12.84434,-0.67634,18.36174,0.22972, 3.000000,641.42, 24 x 85,468.5,472.0,3700.0,216.4,218.4, 68 x 85,238.25,-0.34276,0.00043,13.01591,-0.36179,-10.61209,0.24122, 1.000000,153.4,0.04,0.8684931506849315,0.22972,0.24122,470.25,217.4,3.5,2.0,-0.0406204607001654,0.0074428495481127,0.0091996320147194,1.0414567567567568,ATM,1Y,0.2776730528953504,0.2051723529554312,0.04795305289535037,-0.03604764704456878
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.65871,0.00045,13.01725,-0.67767,18.12595,0.22908, 1.000000,457.0, 75 x 85,453.1,456.9,3725.0,224.7,226.8, 124 x 84,263.0,-0.35475,0.0005,13.1621,-0.36119,-10.86133,0.23923, 35.000000,128.4,0.033,0.8684931506849315,0.22908,0.23923,455.0,225.75,3.7999999999999545,2.1000000000000227,-0.0338864285188214,0.0083516483516482,0.0093023255813954,1.0344671140939596,ATM,1Y,0.27579221292045697,0.2028811192506998,0.046712212920456964,-0.036348880749300205
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.64685,0.00048,13.17621,-0.67856,17.89829,0.22771, 2.000000,570.92, 89 x 99,437.1,441.1,3750.0,232.2,234.3, 67 x 84,255.0,-0.3663,0.00048,13.29417,-0.35796,-11.08922,0.23662, 4.000000,103.4,0.027,0.8684931506849315,0.22771,0.23662,439.1,233.25,4.0,2.1000000000000227,-0.0271974403680247,0.0091095422455021,0.0090032154340836,1.0275706666666666,ATM,1Y,0.27328361471959056,0.19976953729707517,0.045573614719590566,-0.03685046270292483
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.63596,0.00043,13.3277,-0.67813,17.65931,0.226, 1.000000,482.0, 89 x 99,421.6,425.6,3775.0,240.8,242.7, 67 x 44,267.66,-0.37862,0.00045,13.41764,-0.35541,-11.32454,0.2356, 1.000000,78.4,0.02,0.8684931506849315,0.226,0.2356,423.6,241.75,4.0,1.8999999999999773,-0.0205528976493561,0.0094428706326723,0.0078593588417786,1.0207655629139072,ATM,1Y,0.27090481719124415,0.19716868530105447,0.044904817191244145,-0.038431314698945535
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.62497,0.00051,13.46827,-0.67713,17.4136,0.22441, 1.000000,418.05, 89 x 99,406.2,410.2,3800.0,249.4,251.0, 67 x 44,270.27,-0.39063,0.00045,13.52827,-0.35215,-11.54907,0.23269, 1.000000,53.4,0.014,0.8684931506849315,0.22441,0.23269,408.2,250.2,4.0,1.5999999999999943,-0.0139522136180041,0.0097991180793728,0.0063948840927257,1.01405,ATM,1Y,0.26843750157499796,0.19431581543310433,0.04402750157499796,-0.038374184566895675
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.61278,0.00043,13.59926,-0.67624,17.15508,0.2228, 1.000000,396.92, 79 x 89,391.2,395.1,3825.0,258.1,260.4, 68 x 84,232.14,-0.40335,0.00054,13.6263,-0.34861,-11.76926,0.23121, 210.000000,28.4,0.007,0.8684931506849315,0.2228,0.23121,393.15,259.25,3.900000000000034,2.2999999999999545,-0.007394813071845,0.009919877909195,0.008871745419479,1.0074222222222222,ATM,1Y,0.2660562259091805,0.19166490268027347,0.04325622590918049,-0.039545097319726524
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.60178,0.0005,13.71854,-0.6736,16.89771,0.22132, 1.000000,370.21, 89 x 75,376.2,379.5,3850.0,267.4,269.0, 66 x 43,301.12,-0.41729,0.0005,13.70973,-0.34399,-11.97819,0.22845, 8.000000,3.4,0.001,0.8684931506849315,0.22132,0.22845,377.85,268.2,3.3000000000000114,1.6000000000000227,-0.0008801320506513,0.0087336244541485,0.0059656972408651,1.0008805194805197,ATM,1Y,0.26333442199801477,0.18871380037223642,0.04201442199801478,-0.03973619962776356
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.58917,0.00049,13.82759,-0.6711,16.62672,0.22008, 1.000000,394.9, 89 x 75,361.5,364.8,3875.0,277.1,279.0, 66 x 83,309.08,-0.43007,0.00051,13.77921,-0.33993,-12.18773,0.22712, 4.000000,21.6,0.006,0.8684931506849315,0.22008,0.22712,363.15,278.05,3.3000000000000114,1.8999999999999773,0.005592382454966,0.0090871540685667,0.0068333033627044,0.9944232258064516,ATM,1Y,0.26086822017961253,0.18615582614331996,0.04078822017961253,-0.040964173856680025
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.57745,0.00045,13.92422,-0.66723,16.35026,0.21799, 3451.000000,358.2, 40 x 42,347.4,349.3,3900.0,286.7,288.7, 41 x 83,318.04,-0.44457,0.00058,13.83099,-0.33527,-12.37745,0.22423, 2.000000,46.6,0.012,0.8684931506849315,0.21799,0.22423,348.35,287.7,1.900000000000034,2.0,0.0120232727852564,0.005454284483996,0.0069516857838025,0.988048717948718,ATM,1Y,0.25816196214951337,0.18321171070591705,0.04017196214951338,-0.041018289294082966
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.56545,0.0005,14.0085,-0.66305,16.0613,0.2157, 120.000000,386.01, 40 x 67,333.0,335.4,3925.0,296.0,298.3, 108 x 33,286.59,-0.45825,0.00062,13.86444,-0.32863,-12.5469,0.22217, 105.000000,71.6,0.019,0.8684931506849315,0.2157,0.22217,334.2,297.15,2.3999999999999773,2.3000000000000114,0.0184130708840276,0.0071813285457809,0.0077401985529194,0.9817554140127388,ATM,1Y,0.2557372914604366,0.1798730401386024,0.04003729146043661,-0.042296959861397615
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.55234,0.00047,14.08046,-0.65837,15.76607,0.21475, 52.000000,376.33, 40 x 10,319.2,320.8,3950.0,305.4,307.7, 105 x 62,339.57,-0.4737,0.00055,13.87634,-0.32081,-12.69519,0.2189, 1.000000,96.6,0.025,0.8684931506849315,0.21475,0.2189,320.0,306.54999999999995,1.6000000000000227,2.3000000000000114,0.0247622985626863,0.005,0.0075028543467623,0.9755417721518987,ATM,1Y,0.25310081863575845,0.17623220142555576,0.038350818635758455,-0.04266779857444425
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.5403,0.00054,14.13757,-0.6543,15.45704,0.2129, 9.000000,394.32, 40 x 62,306.0,308.2,3975.0,316.2,318.5, 107 x 32,338.0,-0.48862,0.00061,13.87018,-0.31407,-12.8438,0.21743, 252.000000,121.6,0.032,0.8684931506849315,0.2129,0.21743,307.1,317.35,2.1999999999999886,2.3000000000000114,0.031071467755951,0.0071637902963203,0.0072475185126831,0.969406289308176,ATM,1Y,0.25119154909854036,0.17329140145969366,0.03829154909854035,-0.044138598540306356
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.52766,0.0005,14.18135,-0.64818,15.14626,0.21106, 2.000000,302.58, 40 x 42,292.6,294.5,4000.0,326.1,328.0, 85 x 42,340.57,-0.50488,0.0006,13.83512,-0.30523,-12.94875,0.2138, 2.000000,146.6,0.038,0.8684931506849315,0.21106,0.2138,293.55,327.05,1.8999999999999773,1.8999999999999773,0.0373410807695463,0.006472491909385,0.0058095092493501,0.9633475,ATM,1Y,0.24864497530024665,0.16928159408663404,0.037584975300246654,-0.04451840591336595
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.51462,0.00049,14.21074,-0.64142,14.82602,0.20973, 1.000000,413.8, 80 x 42,279.2,281.5,4025.0,337.5,339.9, 25 x 71,273.9,-0.52038,0.00068,13.77926,-0.29757,-13.05452,0.21248, 30.000000,171.6,0.045,0.8684931506849315,0.20973,0.21248,280.35,338.7,2.3000000000000114,2.3999999999999773,0.0435716305201824,0.0082040306759408,0.0070859167404782,0.9573639751552796,ATM,1Y,0.2461556218477685,0.16633836246670602,0.03642562184776851,-0.04614163753329398
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.50072,0.00057,14.22433,-0.63452,14.49836,0.20815, 300.000000,419.45, 104 x 41,266.2,268.3,4050.0,347.8,350.4, 118 x 81,330.43,-0.5378,0.00059,13.68743,-0.28725,-13.10732,0.20895, 100.000000,196.6,0.051,0.8684931506849315,0.20815,0.20895,267.25,349.1,2.1000000000000227,2.599999999999966,0.0497636007681034,0.0078578110383536,0.0074477227155541,0.9514543209876544,ATM,1Y,0.2435447595911105,0.16217200785544122,0.03539475959111049,-0.04677799214455877
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.4875,0.00054,14.22329,-0.62626,14.16423,0.20617, 1.000000,353.67, 104 x 61,253.6,255.9,4075.0,357.5,360.2, 75 x 41,397.64,-0.55623,0.00069,13.55299,-0.27432,-13.10503,0.20483, 30.000000,221.6,0.058,0.8684931506849315,0.20617,0.20483,254.75,358.85,2.3000000000000114,2.6999999999999886,0.0559174663424819,0.0090284592737978,0.0075240351121638,0.9456171779141104,Near ATM Put,1Y,0.24115974594593317,0.15715647528485088,0.03498974594593318,-0.04767352471514913
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.47426,0.00058,14.20575,-0.61807,13.82169,0.20471, 120.000000,290.21, 79 x 81,241.3,243.7,4100.0,370.6,372.9, 48 x 30,411.63,-0.5736,0.00071,13.40214,-0.26449,-13.11989,0.2028, 4.000000,246.6,0.064,0.8684931506849315,0.20471,0.2028,242.5,371.75,2.3999999999999773,2.2999999999999545,0.0620336933599179,0.0098969072164947,0.0061869535978478,0.9398512195121952,Near ATM Put,1Y,0.23875213601922274,0.15405380004107383,0.034042136019222735,-0.04874619995892618
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-11-17,1700254800,317.0,0.46063,0.00054,14.17069,-0.60822,13.47194,0.20251, 10.000000,324.89, 29 x 41,228.9,231.0,4125.0,383.1,386.8, 20 x 99,421.24,-0.59205,0.00072,13.21537,-0.25469,-13.0949,0.20117, 2.000000,271.6,0.07,0.8684931506849315,0.20251,0.20117,229.95,384.9500000000001,2.0999999999999943,3.6999999999999886,0.0681127394363001,0.0091324200913241,0.0096116378750486,0.9341551515151516,Near ATM Put,1Y,0.2359267218338363,0.15078701940978848,0.033416721833836316,-0.05038298059021151
